# BEAST v1.8.3
# Generated Mon Aug 01 09:09:04 PDT 2016 [seed=1365332436823]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	skyline
1325000	-11537.24588668125	-2809.292263924453	-8727.953622756797	3335.377921344451	46.053144291047	8.19029812050618	23.64331122378274	34.9380947585977	108.55832761879074	128.70547167163193	354.11840492735524	351.2312369793479	712.5337620573774	551.9757170389307	14.0	1.0	12.0	1.0	11.0	1.0	3.0	7.0	11.0	13.0	5.868057072076481	0.2545572781717147	0.243461148883506	0.23205283253847353	0.26992874040630555	2.6653297250066766E-4	2.6653297250066766E-4	-8727.953622756797	0.0	-443.9005241176431
1350000	-11550.408874828432	-2821.1333705133834	-8729.275504315048	4988.879147431295	33.1332645946653	78.85685430321101	14.912971829826603	41.29927016516974	119.79869808547838	701.5637958684187	434.89393658976815	824.8704044013566	588.2093797745293	1184.2641122190832	6.0	6.0	9.0	13.0	9.0	5.0	4.0	1.0	20.0	1.0	6.708108666213205	0.2639657208408298	0.2473228891481516	0.2383705455911958	0.2503408444198226	2.3895344705464295E-4	2.3895344705464295E-4	-8729.275504315048	0.0	-447.60501089948696
1375000	-11554.906033853595	-2818.75111658497	-8736.154917268625	3771.4298789473946	16.680955646124897	50.600866267329216	50.76392687006885	70.9258704818484	64.16324265884778	87.06131838808689	85.3159605585536	472.80546639512403	778.1309678864029	1760.041485145699	4.0	21.0	5.0	5.0	1.0	3.0	1.0	15.0	17.0	2.0	6.713483135033897	0.2293790620079504	0.26245004332656174	0.24189647473583215	0.2662744199296555	2.622715342440936E-4	2.6227153424409336E-4	-8736.154917268625	0.0	-451.10214126667546
1400000	-11560.170505939292	-2829.369281371787	-8730.801224567504	4290.542032121199	24.33538960372783	53.91800133753966	33.12977037399546	115.66156254138687	385.3838674751934	800.4207937270055	312.9713393297379	859.6269732970552	1664.64259673237	2913.953427017797	3.0	21.0	8.0	6.0	8.0	7.0	2.0	13.0	5.0	1.0	6.804005241394669	0.24374053666789502	0.24265928542406806	0.24084274133724057	0.27275743657079615	2.3245127255957734E-4	2.324512725595773E-4	-8730.801224567504	0.0	-453.7186118999825
1425000	-11549.878808855807	-2821.499599829915	-8728.379209025892	4615.946202820266	55.7920289955233	24.08313520404515	31.00024052922318	48.132125267024115	147.44440929021997	333.9234214159195	622.7704734929056	1308.130272159904	571.1729218591333	1695.0675536774756	15.0	1.0	15.0	3.0	5.0	5.0	22.0	3.0	1.0	4.0	6.897352353120963	0.25224465127824997	0.2509516181297848	0.2186326234683582	0.278171107123607	2.3312419754481357E-4	2.3312419754481362E-4	-8728.379209025892	0.0	-450.2991140577579
1450000	-11547.06225400612	-2816.9565233870467	-8730.105730619072	3716.609158419869	65.760861132109	12.073618417942248	24.801728209346283	38.28664193616126	59.90319642272535	201.04464302818323	342.46682848360854	1114.046183486492	1078.2834819389393	2767.4443384547208	13.0	3.0	8.0	1.0	13.0	6.0	16.0	7.0	6.0	1.0	6.855723580292404	0.2502638825134202	0.2498290868576768	0.24168503943227082	0.25822199119663214	2.7786763653844804E-4	2.778676365384479E-4	-8730.105730619072	0.0	-446.88687681522885
1475000	-11558.213594942277	-2814.619188758197	-8743.59440618408	3779.2887371003003	82.71333882386865	16.73366751226733	18.153331444406653	35.53296704802438	89.09395572513743	336.170054666904	349.74924985574995	447.49440960636343	634.3029189204981	2596.2298526716568	15.0	6.0	6.0	10.0	1.0	13.0	7.0	5.0	10.0	1.0	6.586384733272155	0.2418922236990904	0.2481830037278036	0.23787034965868173	0.2720544229144242	2.5742104410627454E-4	2.5742104410627454E-4	-8743.59440618408	0.0	-444.56269806445965
1500000	-11584.240186241039	-2839.33561421303	-8744.904572028008	3931.766374676666	104.08181464014115	41.64645286788777	52.72454717994962	85.42216512977532	139.52544367332655	693.2925216486432	502.0165210955583	665.7687833148823	988.2396896164917	402.9364350808287	11.0	7.0	6.0	11.0	5.0	12.0	16.0	1.0	2.0	3.0	6.185137448024349	0.2642319821451295	0.2489870766597451	0.22293724852458774	0.26384369267053764	2.512298008083324E-4	2.512298008083321E-4	-8744.904572028008	0.0	-467.2115606710292
1525000	-11555.503984284034	-2821.720041288096	-8733.783942995939	3879.1047753382295	93.73295515145227	58.416584574513095	33.71405369518828	67.03161743762898	44.23324797181421	163.8423233442514	535.6151769810117	687.8590340537962	426.92877714803507	995.1392114126298	5.0	4.0	15.0	9.0	3.0	7.0	13.0	15.0	2.0	1.0	7.0739820943777145	0.25232330166850236	0.25535853623399135	0.2401486396884302	0.2521695224090761	2.4543097895918535E-4	2.4543097895918535E-4	-8733.783942995939	0.0	-452.05269309060304
1550000	-11568.191164218802	-2828.056446791867	-8740.134717426936	4324.769679219145	5.80720333842748	12.039854939268924	65.34169087924545	46.79724615704273	68.08578902695257	86.41562728486015	222.12120111252435	621.449855377443	574.5123038180138	1263.785696236525	2.0	2.0	5.0	20.0	1.0	10.0	2.0	18.0	4.0	10.0	7.150627029827437	0.25556182187807236	0.24684192048413958	0.23814870801092658	0.2594475496268615	2.1974539186176697E-4	2.1974539186176697E-4	-8740.134717426936	0.0	-461.729005788061
1575000	-11561.330472712481	-2821.7881247278656	-8739.542347984616	3217.4977196898067	64.36094039268532	47.15930148782846	52.16703987499388	66.85234448980393	272.4476478935841	371.84351875479723	517.0345319868871	1399.1960681618116	511.5863039243783	458.23657812423517	10.0	14.0	8.0	4.0	5.0	2.0	10.0	2.0	12.0	7.0	5.814939141920633	0.24514602547639408	0.2431592973964684	0.23775378064955588	0.2739408964775817	2.728569263510567E-4	2.7285692635105677E-4	-8739.542347984616	0.0	-450.6021792527024
1600000	-11543.641637609988	-2813.6314072612277	-8730.01023034876	4194.180531335603	31.699262860308536	100.12984248791285	28.800321249437758	4.487821880397475	15.450924229539261	38.30902251612468	85.42536410376377	247.3299913192099	375.2038382205625	684.7563439497396	3.0	14.0	3.0	2.0	3.0	5.0	11.0	10.0	17.0	6.0	6.695180599978638	0.25659572376478557	0.2453493271979757	0.23450792299682546	0.26354702604041336	2.7560417534367815E-4	2.756041753436781E-4	-8730.01023034876	0.0	-451.1011707517807
1625000	-11529.64088989744	-2791.9175580261244	-8737.723331871315	3243.6234612810645	13.965811085051577	44.49594816422795	8.019854291136195	22.52022414769762	75.68160359695906	41.50862336397227	101.95975612575081	461.44255623715674	250.0728508001521	505.9339497712163	3.0	17.0	4.0	5.0	1.0	4.0	3.0	1.0	24.0	12.0	6.186368239145769	0.2585489985057881	0.24924262013718962	0.22866135531660897	0.26354702604041336	3.3784686543353266E-4	3.378468654335326E-4	-8737.723331871315	0.0	-427.9229553526577
1650000	-11564.70603718347	-2824.280402413189	-8740.425634770281	4053.6315970373957	404.30559169400544	146.45347417525466	86.75147961220713	57.54236594483281	33.67133395824278	34.55293410072318	28.928592784375127	148.22982919101256	396.68112355176396	978.1728660400229	1.0	5.0	2.0	14.0	9.0	1.0	1.0	2.0	28.0	11.0	6.829986890901507	0.2619533742609876	0.2458041091121855	0.23294822738561605	0.25929428924121095	2.767538602964955E-4	2.767538602964954E-4	-8740.425634770281	0.0	-457.1153379447484
1675000	-11560.184769079953	-2827.8876375417294	-8732.297131538224	4200.714102228575	7.378394812677415	13.751111688097124	31.236387793636656	71.46471680874102	21.97040980327961	22.05754452820875	59.34269331343537	155.2093690111364	479.5085337251583	1366.4358207945434	3.0	1.0	1.0	9.0	1.0	3.0	13.0	6.0	28.0	9.0	6.021865629239845	0.25882365159614223	0.25607502219682227	0.22481315706956825	0.26028816913746733	2.117470051251537E-4	2.1174700512515375E-4	-8732.297131538224	0.0	-467.36993885254424
1700000	-11550.16834903177	-2806.356011646276	-8743.812337385494	3735.5207906864484	70.52002710148403	65.79341218320023	29.102587784137405	34.14408481309676	37.33654384465081	104.35010627690694	215.68667285336596	756.8599721913837	631.7825763079005	1738.3631598968682	8.0	4.0	7.0	16.0	2.0	4.0	2.0	1.0	29.0	1.0	6.533240978252932	0.2369479397892235	0.25607502219682227	0.24116204140443184	0.26581499660952246	2.69471394798473E-4	2.6947139479847296E-4	-8743.812337385494	0.0	-438.5876846620405
1725000	-11548.218851284999	-2816.201186831809	-8732.01766445319	3861.4157929118137	16.858971333859394	25.17606117838215	92.20597140686101	56.33506534847317	34.291218523694035	110.28999515617147	280.8211645199582	587.6556921110531	719.7669065668299	1461.7905010083532	3.0	1.0	20.0	9.0	2.0	3.0	3.0	13.0	19.0	1.0	6.798751130745191	0.25284157559348336	0.23793723437370093	0.23677914348295506	0.2724420465498607	2.9304755037175886E-4	2.9304755037175875E-4	-8732.01766445319	0.0	-448.54025229486274
1750000	-11538.458225539604	-2810.960287025469	-8727.497938514134	3117.785107598754	51.26444435622662	100.99973093009287	35.79652301392731	21.99111925546613	35.94953947656663	79.16215443812607	121.37040128833283	515.6363578196064	795.0580277073914	1180.9789210684894	6.0	9.0	8.0	2.0	2.0	1.0	14.0	21.0	1.0	10.0	6.11184973016128	0.260576579193109	0.2340133893455623	0.22707756802981152	0.2783324634315173	2.8944003181265437E-4	2.894400318126542E-4	-8727.497938514134	0.0	-444.79429989227583
1775000	-11555.001216631947	-2818.949261268241	-8736.051955363706	4172.667885346551	11.350860488226886	55.51561783235245	65.0380507650175	28.258628927506102	33.24780679893939	173.93643563049673	173.31762274432887	418.8307354675334	397.05868618965894	695.2196717014722	4.0	5.0	16.0	4.0	1.0	1.0	12.0	14.0	8.0	9.0	7.162387043618188	0.2660247079941072	0.24001625727415832	0.24219897621018815	0.2517600585215464	2.6996190732232387E-4	2.6996190732232387E-4	-8736.051955363706	0.0	-451.70499615389735
1800000	-11570.889044937816	-2827.119823122553	-8743.769221815262	5764.260299852646	6.704205242248243	19.681602601138167	37.20399756887151	91.8487136010239	64.90609482173593	64.67499168902721	146.82865277670524	520.0031688100851	469.3412182115051	875.7664147356963	3.0	1.0	13.0	17.0	2.0	2.0	4.0	5.0	9.0	18.0	7.748861705844111	0.2512803465826577	0.23468666171392275	0.2459916960982582	0.26804129560516154	2.054151495971949E-4	2.0541514959719495E-4	-8743.769221815262	0.0	-462.75725626704826
1825000	-11571.301360348578	-2839.522843398964	-8731.778516949613	5027.059211565202	71.72629334752402	136.07170693688218	58.97788540416351	45.39028506855049	179.25476880235684	262.8125895084056	573.5208478982483	382.4384147431034	714.098800664534	2543.65387811058	3.0	13.0	3.0	13.0	3.0	1.0	6.0	22.0	9.0	1.0	6.8368154344015135	0.2512803465826577	0.2503864956664707	0.2402173346548578	0.258115823096014	2.0924247733898241E-4	2.092424773389824E-4	-8731.778516949613	0.0	-465.8263255620009
1850000	-11546.05307990806	-2818.928708704694	-8727.124371203367	5231.058916232005	36.631173936623746	80.82961755475114	59.99463750232168	22.413701820285045	48.90136743251915	182.15540510810172	414.8340371354157	575.1992791593633	706.3491360858204	1094.4847455736303	4.0	13.0	2.0	12.0	4.0	4.0	5.0	17.0	6.0	7.0	6.934767626023945	0.2559814949625554	0.24755567164779393	0.2253965970716928	0.27106623631795806	2.2005041617871482E-4	2.200504161787149E-4	-8727.124371203367	0.0	-450.4782949534703
1875000	-11593.939280364324	-2863.039311037067	-8730.899969327258	6159.794371593508	115.46926862786249	72.06782842518065	223.41672385524166	459.82574707294134	752.7339188368014	484.5851723239324	1105.9969185255966	507.52984414545926	944.6459365831055	1165.4736513288678	13.0	18.0	7.0	5.0	6.0	6.0	12.0	3.0	2.0	2.0	6.501097916808496	0.2516277440471838	0.2467330930231661	0.24258264404883023	0.2590565188808201	1.857087428534799E-4	1.8570874285347993E-4	-8730.899969327258	0.0	-485.0860680019691
1900000	-11579.478521982612	-2853.8209967582557	-8725.657525224357	4354.91671273392	123.86498481975568	88.39624492966274	66.81486637789409	66.44336938305926	282.9461329474086	207.15115284613523	624.175103322437	371.6163347141022	788.2018966506006	1414.2097380069831	10.0	8.0	7.0	11.0	8.0	8.0	1.0	1.0	11.0	9.0	7.091338344961895	0.2455922907316559	0.2521949619580486	0.23152330179982517	0.27068944551047064	2.17644325544356E-4	2.1764432554435603E-4	-8725.657525224357	0.0	-480.3412181948505
1925000	-11578.348985073415	-2840.4298000879307	-8737.919184985483	5273.9132157483955	49.006084854659875	73.4490171980729	94.83453929826378	165.64900766344786	580.9271704901805	967.7004133561776	1483.515911902936	1055.8563641487854	355.7257509310473	823.8491162893191	4.0	21.0	10.0	8.0	16.0	8.0	2.0	3.0	1.0	1.0	6.625540224173859	0.2455922907316559	0.2565162862264155	0.2282268479957058	0.269664575046223	2.01565219806896E-4	2.0156521980689595E-4	-8737.919184985483	0.0	-464.8301733868027
1950000	-11585.491459439478	-2854.6716306593626	-8730.819828780115	4262.335803275511	120.18991227351897	250.60782438616604	74.94187656054419	78.9417607300246	257.4876324456869	407.4028300936658	729.2418516598524	615.9325591722016	437.0954409807568	1233.2648697732354	5.0	3.0	18.0	9.0	2.0	11.0	8.0	2.0	5.0	11.0	6.403943473633713	0.24958394269081935	0.24529181248890125	0.24416565641849952	0.26095858840177993	2.1089479997266314E-4	2.1089479997266316E-4	-8730.819828780115	0.0	-479.9618147673155
1975000	-11567.847081859445	-2840.80750652548	-8727.039575333965	5310.130975999739	44.07438023205181	21.328205375947913	43.61871879549643	75.23432538653611	82.00968326013633	500.8601307156069	645.3325664370401	1012.9330362305855	911.0647937060925	1810.6633179182054	2.0	2.0	29.0	5.0	1.0	19.0	3.0	6.0	1.0	6.0	6.456919968206882	0.2556297358330497	0.2539035196125226	0.2263343743206296	0.2641323702337981	1.9941602716648545E-4	1.9941602716648537E-4	-8727.039575333965	0.0	-468.22347027741137
2000000	-11578.77023712403	-2846.1651625237982	-8732.605074600233	4274.686112338817	26.64062053218237	107.82889876986134	92.93070073870886	216.65231809575081	323.91830117639677	162.08510929262553	595.8383481724503	577.1144599764749	1062.2640334443577	1178.1958721955853	4.0	6.0	25.0	3.0	2.0	8.0	1.0	9.0	8.0	8.0	6.475996542315288	0.24236888269965695	0.2454152186615231	0.2296224560671649	0.2825934425716551	2.2495903827063812E-4	2.2495903827063818E-4	-8732.605074600233	0.0	-471.75774203253394
2025000	-11562.587100075216	-2829.1741363221213	-8733.412963753095	5379.020888274595	54.017943358001034	52.61846927474184	43.143941196819476	89.94225453790074	233.68081651443487	342.50866033769586	629.7947903139566	311.84022615129675	1243.566008035364	1704.3786232701252	8.0	5.0	20.0	5.0	5.0	8.0	8.0	6.0	6.0	3.0	7.923525093912614	0.2477213874258803	0.24842811313058474	0.22763014264271797	0.2762203568008171	2.3006452495357826E-4	2.300645249535783E-4	-8733.412963753095	0.0	-456.566713541199
2050000	-11574.480779132458	-2843.448603888759	-8731.0321752437	4928.131113440671	11.817285714099656	31.931430318207997	82.78907287964117	78.71816942617151	107.94938827490476	189.05377017115035	687.4604024103685	666.6306749706677	956.3122774078333	1626.1755301234264	2.0	1.0	28.0	1.0	3.0	4.0	6.0	20.0	3.0	6.0	6.019820847516703	0.2640907140827296	0.24399404354852067	0.22988398668811633	0.2620312556806335	2.0891790003206082E-4	2.089179000320607E-4	-8731.0321752437	0.0	-473.6078580635279
2075000	-11560.358131123183	-2831.3299923842214	-8729.02813873896	4226.667843150735	31.998678179133815	18.921322514183434	75.41732906591379	153.80525147054465	215.59740640154237	433.3650422693471	624.572755702596	330.3967220768836	1344.775167437651	1359.63289932716	2.0	2.0	34.0	1.0	6.0	16.0	4.0	1.0	2.0	6.0	6.546985646838504	0.2512289077264569	0.23849654622747551	0.23666035460245463	0.27361419144361304	2.403645938021102E-4	2.4036459380211023E-4	-8729.02813873896	0.0	-458.2800156945279
2100000	-11571.678241114378	-2841.6521247007045	-8730.026116413674	5329.550417015076	13.992796216881594	24.580921585507028	79.6815548571821	152.84024931392648	304.6408410124121	403.98342441888485	704.3893974986995	799.7219343800064	835.9305938564585	1046.012468218447	2.0	2.0	29.0	7.0	7.0	8.0	1.0	3.0	10.0	5.0	6.6911455320418485	0.2678796535792426	0.2533367023160124	0.23428070422420438	0.24450293988054067	2.0510334631474307E-4	2.0510334631474307E-4	-8730.026116413674	0.0	-470.7761154837343
2125000	-11565.199406940992	-2835.2820865523545	-8729.917320388638	4018.373666992388	18.736624215104257	45.40722780445334	89.61387133623919	89.47026245135544	108.28449404361143	107.67905790866926	410.6636887320451	602.1443678700376	1097.5862243191953	909.9902799990331	3.0	2.0	22.0	1.0	12.0	1.0	2.0	4.0	9.0	18.0	6.813923277806301	0.25563116077607256	0.24200772233798945	0.2417972610160422	0.2605638558698958	2.2893868871653894E-4	2.2893868871653913E-4	-8729.917320388638	0.0	-466.3845736088722
2150000	-11534.01535733495	-2799.964303317809	-8734.051054017142	3149.1921531808302	11.894560479691897	45.49332639800969	56.57879166069109	56.289321133283615	39.54737221044463	19.900473356339322	46.06884052116875	60.68390128632389	284.89909309827226	541.3748471435267	3.0	3.0	2.0	5.0	17.0	1.0	4.0	3.0	15.0	21.0	6.611809186990471	0.24450616681324372	0.25333940262538374	0.24078266114805208	0.26137176941332046	2.86396878464493E-4	2.86396878464493E-4	-8734.051054017142	0.0	-439.5070921724247
2175000	-11573.004152564821	-2843.2569043498006	-8729.74724821502	4548.921495550975	105.8644801951223	45.488020744969	7.539936038942121	16.929742605905957	101.86381546800303	153.86674940068025	198.20211845835655	333.4814333805742	628.3744125474291	1200.6510511769548	17.0	4.0	5.0	3.0	5.0	3.0	1.0	2.0	1.0	33.0	6.29167794838592	0.25625493406830874	0.2484625046033343	0.23643985841496867	0.2588427029133883	2.1102588721326137E-4	2.110258872132614E-4	-8729.74724821502	0.0	-475.1384996753804
2200000	-11593.915304119833	-2858.742091310876	-8735.173212808957	6122.738416933777	107.91713644314932	94.79856942046173	127.8315803276411	230.67724982231357	367.9223499055527	748.8848387893189	281.3967059145589	785.837204899822	585.2560079591088	961.2364992202944	18.0	16.0	1.0	1.0	7.0	1.0	12.0	1.0	1.0	16.0	6.6769001416379	0.26885988839347524	0.2484625046033343	0.23643985841496867	0.2462377485882218	1.9073800579159813E-4	1.907380057915981E-4	-8735.173212808957	0.0	-484.2291978042181
2225000	-11611.432606662367	-2879.4663999167965	-8731.96620674557	5332.234246060575	62.86230790280878	103.92315994638344	105.8902414611705	91.3629256443706	119.80593546207233	254.66761299495263	346.05954106367227	852.9283547729071	932.5121807647157	1213.8728187390936	1.0	11.0	4.0	11.0	8.0	6.0	1.0	8.0	4.0	20.0	5.853189817604017	0.25821776817382125	0.23908005776612765	0.22924150474094576	0.27346066931910534	1.5482850564539852E-4	1.5482850564539855E-4	-8731.96620674557	0.0	-508.7317089226925
2250000	-11589.250678269342	-2859.871859634431	-8729.37881863491	5631.117510762493	20.10708944858456	50.72328594590559	124.7070685605489	111.09366112301899	20.01050531167945	75.79203277897881	251.39128618284496	176.7099213716791	203.50796646517148	800.3337781344196	1.0	2.0	1.0	7.0	3.0	19.0	1.0	3.0	2.0	35.0	6.810255186292499	0.25093053815111843	0.246719570967351	0.22879794758298277	0.2735519432985479	1.7213776216342864E-4	1.7213776216342856E-4	-8729.37881863491	0.0	-492.2060545176418
2275000	-11599.615500228858	-2858.89723587617	-8740.718264352688	6293.816631217607	126.0479948380209	51.009827091999675	93.82299351918536	112.82521493941208	54.69267412939729	59.93615273919017	168.52058676316744	89.55409254481552	439.74028721353164	1507.4731375766446	1.0	2.0	1.0	6.0	2.0	13.0	1.0	12.0	8.0	28.0	6.423970622109291	0.2562967554523248	0.24274475331730783	0.23317141551708528	0.2677870757132822	1.506032255593789E-4	1.5060322555937887E-4	-8740.718264352688	0.0	-489.6889739630672
2300000	-11582.37380921329	-2854.053733957519	-8728.320075255771	6062.856896716296	31.21878093408752	48.13229326905221	123.7002670336396	157.5561372204977	82.91064872019577	103.8508088560979	32.332598043405625	98.56052654002261	229.36268025492092	944.9096890806428	3.0	3.0	8.0	2.0	10.0	2.0	7.0	1.0	11.0	27.0	6.8895389212591525	0.25617353312769714	0.24050687148139427	0.23410042790654326	0.2692191674843654	1.4996612614187412E-4	1.4996612614187417E-4	-8728.320075255771	0.0	-487.95259972778064
2325000	-11592.291747166615	-2868.2246199443557	-8724.067127222259	6768.545334141824	67.010968247695	149.50669369649546	107.19411992428824	60.50149573082445	101.76971018523237	119.46834965603398	152.88009331779153	187.8644377578699	536.595605949869	1179.4504163510605	1.0	6.0	8.0	5.0	6.0	6.0	3.0	1.0	8.0	30.0	6.623000727272293	0.2479019089787329	0.2570902466673478	0.21483990051674207	0.2801679438371773	1.7337592363288776E-4	1.733759236328877E-4	-8724.067127222259	0.0	-500.2710584310253
2350000	-11565.03934342997	-2825.6434479563804	-8739.395895473588	5300.150429092345	65.09360681639329	173.89118133485067	27.212252110695577	13.933901878789943	19.327758845823176	77.145254843448	173.7895562004668	318.10233445155905	558.5449207183733	1410.5043760752144	4.0	5.0	6.0	11.0	1.0	8.0	4.0	8.0	5.0	22.0	6.918231063536749	0.2449797914398117	0.24956194112962676	0.23817518923254602	0.2672830781980156	1.8658631850825398E-4	1.86586318508254E-4	-8739.395895473588	0.0	-458.61920926633564
2375000	-11571.796162380797	-2840.330862516068	-8731.465299864729	4679.778518145112	38.70123364796862	99.27888962562797	28.059370036772048	35.5557721884462	43.68345310626262	157.51872872401478	406.0287902776393	398.270671753952	345.49438281406657	878.4158656880227	2.0	6.0	1.0	6.0	13.0	5.0	4.0	6.0	4.0	27.0	6.462286301889455	0.2527535000213784	0.2449583680700569	0.23817518923254602	0.26411294267601876	1.9902961202336627E-4	1.9902961202336627E-4	-8731.465299864729	0.0	-473.0894971360145
2400000	-11541.816688009387	-2809.067164074098	-8732.749523935288	3913.5084785856848	8.186845947415057	20.98511934177079	41.062715693236576	22.61268156674326	21.565682893949038	105.84603409466001	385.7137779946235	456.3473288483211	275.12052965995167	615.1366324516814	3.0	2.0	7.0	10.0	7.0	12.0	6.0	5.0	6.0	16.0	6.476751401815321	0.2702346462855138	0.2635178467997059	0.22969193821856168	0.23655556869621866	2.518591182505761E-4	2.5185911825057605E-4	-8732.749523935288	0.0	-445.1209509061914
2425000	-11564.900076026142	-2825.9390056238335	-8738.961070402309	4130.786447588315	22.167927355461302	42.658031284071996	110.24972662930196	75.32110651909518	175.55980294754116	396.36908799568147	441.03627256484566	587.1228497884609	833.383795978528	1206.775014712795	4.0	7.0	3.0	14.0	11.0	3.0	16.0	2.0	13.0	1.0	6.676908482504399	0.25642411502682894	0.25116351867322834	0.22721262571360165	0.26519974058634105	2.7205211213635343E-4	2.720521121363536E-4	-8738.961070402309	0.0	-455.64758404081834
2450000	-11562.789274048979	-2834.899158092068	-8727.89011595691	3707.88867774138	55.50223303223176	48.83400693837782	23.318170799493572	59.76327269776436	345.7887682222877	476.9839772895058	434.3639849603832	489.59989037268133	610.7294638004971	3332.0603588327144	26.0	4.0	2.0	2.0	7.0	8.0	8.0	2.0	13.0	2.0	6.882679763158464	0.2576512511772103	0.24160034583390647	0.23648834329199722	0.26426005969688593	2.5238918201621324E-4	2.5238918201621324E-4	-8727.89011595691	0.0	-459.28368929188974
2475000	-11570.132808381748	-2837.453842915254	-8732.678965466494	3930.3897856699687	44.131138622906334	83.07671187635698	274.5076943303506	254.5339224216292	893.2253198790047	442.86299347967736	570.2958515708546	429.0045566753131	889.3437534325429	1631.3660276393093	27.0	12.0	5.0	1.0	2.0	8.0	10.0	1.0	6.0	2.0	7.131316678898467	0.24910585732021318	0.26103206322268313	0.22568471396164128	0.2641773654954624	2.584244989383437E-4	2.5842449893834354E-4	-8732.678965466494	0.0	-460.16332824675794
2500000	-11561.551446724889	-2836.3020852991704	-8725.249361425718	4089.5161692886118	55.60740429827354	132.70772091991253	72.79061906951661	136.1591427174944	47.17177959319541	205.00266320572888	370.61112234891317	497.3399884802089	685.1234314134425	1710.0128114777403	6.0	8.0	4.0	1.0	14.0	4.0	10.0	16.0	6.0	5.0	6.8652666318061675	0.2473885663251463	0.2668996687607161	0.22457101760424886	0.26114074730988873	2.4557310836842146E-4	2.455731083684216E-4	-8725.249361425718	0.0	-463.89555203290826
2525000	-11594.72702935752	-2858.7639693927567	-8735.963059964763	4374.80471867678	138.70348418449166	23.89914790557637	67.09579719837444	113.95875558407624	123.39864292410597	341.1297253789177	726.2531456419165	912.5033752205194	1698.6671273263557	1709.7517744286997	10.0	2.0	6.0	11.0	8.0	9.0	15.0	7.0	4.0	2.0	6.486988918473787	0.2489535317504061	0.25702341900778397	0.23890176390129306	0.2551212853405168	1.8926796004337405E-4	1.8926796004337392E-4	-8735.963059964763	0.0	-484.67606307244137
2550000	-11580.359056398434	-2830.8728689785444	-8749.48618741989	3661.5360772361073	25.452270311496143	68.22945417804787	73.9772494860589	420.628978674622	1280.0984337431364	740.4649705732122	1738.9495837599018	669.6997784195983	1353.8492480540483	1310.265516576912	8.0	29.0	1.0	10.0	3.0	5.0	1.0	7.0	4.0	6.0	7.0979299120897315	0.2720055254981829	0.24097849551117895	0.22352823829027554	0.26348774070036257	2.312257252044903E-4	2.3122572520449034E-4	-8749.48618741989	0.0	-450.11301561554853
2575000	-11585.355257784642	-2852.691444769733	-8732.66381301491	4345.752567941129	16.879066762313315	84.02942218915656	132.49043989628373	220.83872900649618	620.740694939157	1290.553088438718	1406.3622539234955	614.8632427126652	1269.0050077355197	1220.7722501938706	2.0	32.0	3.0	5.0	4.0	2.0	6.0	7.0	3.0	10.0	6.532309924420932	0.24984414255343804	0.2460701848631027	0.23344758076095523	0.27063809182250403	2.1684229319491943E-4	2.1684229319491946E-4	-8732.66381301491	0.0	-474.3998131756882
2600000	-11579.808403246903	-2845.2486212219615	-8734.559782024942	5060.615163657587	23.44503556790549	69.45279646508745	358.1039977719298	852.3988246090832	394.890616176964	635.9861467328077	816.0160488265196	301.97006288917424	427.55797238570176	969.2872072040329	5.0	32.0	8.0	4.0	8.0	1.0	1.0	4.0	2.0	9.0	6.737942045551013	0.25793984499435657	0.25714107979485507	0.23119250834096197	0.2537265668698263	1.985555022781751E-4	1.9855550227817516E-4	-8734.559782024942	0.0	-467.35591067241813
2625000	-11588.009787907748	-2856.940111821211	-8731.069676086536	4559.578463588516	101.93540438911702	87.72588469654985	116.57602310080287	157.6071461392678	319.56112121551337	180.88613534969895	547.9882799317488	479.2275529837105	725.5653699987499	2119.3385250734987	4.0	26.0	2.0	1.0	11.0	1.0	17.0	4.0	3.0	5.0	6.672631447143083	0.24951726164943192	0.25011571285895356	0.2381280711282958	0.26223895436331857	2.1324946596555747E-4	2.1324946596555747E-4	-8731.069676086536	0.0	-483.01109356402526
2650000	-11577.966347324387	-2844.5801552503112	-8733.386192074076	4533.965408623387	35.215750826570385	82.81293168875763	80.12381304003414	66.62608705645142	175.14731791672477	392.4544286318691	699.2774750028477	1496.473482131578	824.3410785552966	4396.262995423887	1.0	22.0	5.0	3.0	5.0	12.0	17.0	5.0	3.0	1.0	6.3482822757355315	0.25408422857199886	0.25027437777878697	0.2352913039615591	0.26035008968765494	1.921163252322026E-4	1.9211632523220257E-4	-8733.386192074076	0.0	-468.1128679603503
